60,8;490;-360;750;4880
60,832;500;-270;500;4880
60,864;490;-210;500;4880
60,896;500;-180;500;4870
60,928;500;-180;250;4890
60,96;500;-180;250;4900
60,992;510;-180;0;4880
61,024;500;-180;0;4890
61,056;500;-165;0;4890
61,088;500;-150;0;4880
61,12;500;-135;0;4860
61,152;500;-120;0;4850
